1, ocean, minecraft:ocean, MONSTER, minecraft:spider, 80, 4, 4
7035, icy, minecraft:ice_spikes, CREATURE, betteranimalsplus:lammergeier, 10, 1, 2
7036, icy, minecraft:ice_spikes, CREATURE, betteranimalsplus:goat, 10, 1, 4
7037, icy, minecraft:ice_spikes, CREATURE, betteranimalsplus:reindeer, 10, 1, 4
7038, icy, minecraft:ice_spikes, AMBIENT, minecraft:bat, 10, 8, 8
7039, icy, minecraft:ice_spikes, AMBIENT, alexsmobs:fly, 10, 2, 3
7040, icy, minecraft:ice_spikes, AMBIENT, alexsmobs:cockroach, 10, 5, 5
7041, icy, minecraft:ice_spikes, AMBIENT, alexsmobs:fly, 10, 2, 3
7042, icy, minecraft:ice_spikes, AMBIENT, alexsmobs:cockroach, 10, 5, 5
7043, icy, minecraft:ice_spikes, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
7044, icy, minecraft:ice_spikes, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
7045, icy, minecraft:ice_spikes, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
7046, icy, minecraft:ice_spikes, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
7047, icy, minecraft:ice_spikes, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
7048, icy, minecraft:ice_spikes, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
7049, taiga, biomesoplenty:tall_dead_forest, MONSTER, minecraft:spider, 80, 4, 4
7050, taiga, biomesoplenty:tall_dead_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
7051, taiga, biomesoplenty:tall_dead_forest, MONSTER, minecraft:skeleton, 80, 4, 4
7052, taiga, biomesoplenty:tall_dead_forest, MONSTER, minecraft:creeper, 80, 4, 4
7053, taiga, biomesoplenty:tall_dead_forest, MONSTER, minecraft:slime, 80, 4, 4
7054, taiga, biomesoplenty:tall_dead_forest, MONSTER, minecraft:enderman, 5, 1, 4
7055, taiga, biomesoplenty:tall_dead_forest, MONSTER, minecraft:witch, 5, 1, 1
7056, taiga, biomesoplenty:tall_dead_forest, MONSTER, betterdefaultbiomes:lost_miner, 80, 1, 3
7057, taiga, biomesoplenty:tall_dead_forest, MONSTER, betterdefaultbiomes:frozen_zombie, 80, 4, 4
7058, taiga, biomesoplenty:tall_dead_forest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
7059, taiga, biomesoplenty:tall_dead_forest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
7060, taiga, biomesoplenty:tall_dead_forest, MONSTER, rats:rat_spawner, 80, 1, 3
7061, taiga, biomesoplenty:tall_dead_forest, MONSTER, rats:pied_piper, 10, 1, 1
7062, taiga, biomesoplenty:tall_dead_forest, MONSTER, tconstruct:earth_slime, 80, 2, 4
7063, taiga, biomesoplenty:tall_dead_forest, MONSTER, tconstruct:sky_slime, 80, 2, 4
7064, taiga, biomesoplenty:tall_dead_forest, MONSTER, quark:toretoise, 80, 1, 1
7065, taiga, biomesoplenty:tall_dead_forest, MONSTER, quark:stoneling, 80, 1, 1
7066, taiga, biomesoplenty:tall_dead_forest, CREATURE, exoticbirds:robin, 12, 2, 5
7067, taiga, biomesoplenty:tall_dead_forest, CREATURE, exoticbirds:owl, 10, 2, 5
7068, taiga, biomesoplenty:tall_dead_forest, CREATURE, exoticbirds:woodpecker, 12, 2, 5
7069, taiga, biomesoplenty:tall_dead_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
7070, taiga, biomesoplenty:tall_dead_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
7071, taiga, biomesoplenty:tall_dead_forest, CREATURE, alexsmobs:crow, 10, 3, 5
7072, taiga, biomesoplenty:tall_dead_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
7073, taiga, biomesoplenty:tall_dead_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
7074, taiga, biomesoplenty:tall_dead_forest, CREATURE, alexsmobs:crow, 10, 3, 5
7075, taiga, biomesoplenty:tall_dead_forest, CREATURE, betteranimalsplus:goat, 10, 1, 4
7076, taiga, biomesoplenty:tall_dead_forest, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
7077, taiga, biomesoplenty:tall_dead_forest, CREATURE, betteranimalsplus:squirrel, 10, 1, 3
7078, taiga, biomesoplenty:tall_dead_forest, CREATURE, betteranimalsplus:songbird, 11, 1, 4
7079, taiga, biomesoplenty:tall_dead_forest, CREATURE, betteranimalsplus:badger, 10, 1, 2
7080, taiga, biomesoplenty:tall_dead_forest, CREATURE, betteranimalsplus:turkey, 11, 1, 3
7081, taiga, biomesoplenty:tall_dead_forest, CREATURE, betteranimalsplus:brownbear, 10, 1, 1
7082, taiga, biomesoplenty:tall_dead_forest, CREATURE, betteranimalsplus:blackbear, 10, 1, 1
7083, taiga, biomesoplenty:tall_dead_forest, CREATURE, betteranimalsplus:deer, 16, 1, 4
7084, taiga, biomesoplenty:tall_dead_forest, CREATURE, betteranimalsplus:feralwolf, 10, 1, 6
7085, taiga, biomesoplenty:tall_dead_forest, CREATURE, betteranimalsplus:boar, 10, 1, 4
7086, taiga, biomesoplenty:tall_dead_forest, AMBIENT, minecraft:bat, 10, 8, 8
7087, taiga, biomesoplenty:tall_dead_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
7088, taiga, biomesoplenty:tall_dead_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
7089, taiga, biomesoplenty:tall_dead_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
7090, taiga, biomesoplenty:tall_dead_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
7091, taiga, biomesoplenty:tall_dead_forest, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
7092, taiga, biomesoplenty:tall_dead_forest, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
7093, taiga, biomesoplenty:tall_dead_forest, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
7094, taiga, biomesoplenty:tall_dead_forest, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
7095, taiga, biomesoplenty:tall_dead_forest, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
7096, taiga, biomesoplenty:tall_dead_forest, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
7097, taiga, biomesoplenty:tall_dead_forest, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
7098, taiga, biomesoplenty:tall_dead_forest, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
7099, taiga, biomesoplenty:tall_dead_forest, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
7100, none, biomesoplenty:tropics, MONSTER, minecraft:spider, 80, 4, 4
7101, none, biomesoplenty:tropics, MONSTER, minecraft:skeleton, 80, 4, 4
7102, none, biomesoplenty:tropics, MONSTER, minecraft:creeper, 80, 4, 4
7103, none, biomesoplenty:tropics, MONSTER, minecraft:slime, 80, 4, 4
7104, none, biomesoplenty:tropics, MONSTER, minecraft:enderman, 5, 1, 4
7105, none, biomesoplenty:tropics, MONSTER, minecraft:witch, 5, 1, 1
7106, none, biomesoplenty:tropics, MONSTER, betterdefaultbiomes:lost_miner, 80, 1, 3
7107, none, biomesoplenty:tropics, MONSTER, alexsmobs:centipede_head, 10, 1, 1
7108, none, biomesoplenty:tropics, MONSTER, alexsmobs:centipede_head, 10, 1, 1
7109, none, biomesoplenty:tropics, MONSTER, rats:rat_spawner, 80, 1, 3
7110, none, biomesoplenty:tropics, MONSTER, rats:pied_piper, 10, 1, 1
7111, none, biomesoplenty:tropics, MONSTER, tconstruct:earth_slime, 80, 2, 4
7112, none, biomesoplenty:tropics, MONSTER, tconstruct:sky_slime, 80, 2, 4
7113, none, biomesoplenty:tropics, MONSTER, quark:toretoise, 80, 1, 1
7114, none, biomesoplenty:tropics, MONSTER, quark:stoneling, 80, 1, 1
7115, none, biomesoplenty:tropics, MONSTER, betteranimalsplus:tarantula, 40, 1, 3
7116, none, biomesoplenty:tropics, CREATURE, minecraft:chicken, 10, 4, 4
7117, none, biomesoplenty:tropics, CREATURE, minecraft:pig, 10, 4, 4
7118, none, biomesoplenty:tropics, CREATURE, minecraft:parrot, 40, 1, 2
7119, none, biomesoplenty:tropics, CREATURE, exoticbirds:hummingbird, 18, 2, 5
7120, none, biomesoplenty:tropics, CREATURE, aquaculture:arrau_turtle, 10, 1, 2
7121, none, biomesoplenty:tropics, CREATURE, alexsmobs:hummingbird, 39, 7, 7
7122, none, biomesoplenty:tropics, CREATURE, alexsmobs:gorilla, 50, 7, 7
7123, none, biomesoplenty:tropics, CREATURE, alexsmobs:capuchin_monkey, 55, 9, 16
7124, none, biomesoplenty:tropics, CREATURE, alexsmobs:hummingbird, 39, 7, 7
7125, none, biomesoplenty:tropics, CREATURE, alexsmobs:gorilla, 50, 7, 7
7126, none, biomesoplenty:tropics, CREATURE, alexsmobs:capuchin_monkey, 55, 9, 16
7127, none, biomesoplenty:tropics, CREATURE, betteranimalsplus:boar, 10, 1, 4
7128, none, biomesoplenty:tropics, AMBIENT, alexsmobs:fly, 10, 2, 3
7129, none, biomesoplenty:tropics, AMBIENT, alexsmobs:cockroach, 10, 5, 5
7130, none, biomesoplenty:tropics, AMBIENT, alexsmobs:fly, 10, 2, 3
7131, none, biomesoplenty:tropics, AMBIENT, alexsmobs:cockroach, 10, 5, 5
7132, none, biomesoplenty:tropics, AMBIENT, betteranimalsplus:butterfly, 10, 1, 3
7133, none, biomesoplenty:tropics, WATER_CREATURE, minecraft:squid, 10, 4, 4
7134, none, biomesoplenty:tropics, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
7135, none, biomesoplenty:tropics, WATER_AMBIENT, minecraft:pufferfish, 15, 1, 3
7136, none, biomesoplenty:tropics, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
7137, none, biomesoplenty:tropics, WATER_AMBIENT, aquaculture:piranha, 20, 1, 6
7138, none, biomesoplenty:tropics, WATER_AMBIENT, aquaculture:tambaqui, 10, 1, 2
7139, none, biomesoplenty:tropics, WATER_AMBIENT, aquaculture:arapaima, 10, 1, 1
7140, none, biomesoplenty:tropics, WATER_AMBIENT, betteranimalsplus:piranha, 10, 1, 5
7141, taiga, biomesoplenty:tundra, MONSTER, minecraft:spider, 80, 4, 4
7142, taiga, biomesoplenty:tundra, MONSTER, minecraft:zombie_villager, 10, 1, 1
7143, taiga, biomesoplenty:tundra, MONSTER, minecraft:skeleton, 80, 4, 4
7144, taiga, biomesoplenty:tundra, MONSTER, minecraft:creeper, 80, 4, 4
7145, taiga, biomesoplenty:tundra, MONSTER, minecraft:slime, 80, 4, 4
7146, taiga, biomesoplenty:tundra, MONSTER, minecraft:enderman, 5, 1, 4
7147, taiga, biomesoplenty:tundra, MONSTER, minecraft:witch, 5, 1, 1
7148, taiga, biomesoplenty:tundra, MONSTER, betterdefaultbiomes:lost_miner, 80, 1, 3
7149, taiga, biomesoplenty:tundra, MONSTER, betterdefaultbiomes:frozen_zombie, 80, 4, 4
7150, taiga, biomesoplenty:tundra, MONSTER, alexsmobs:centipede_head, 10, 1, 1
7151, taiga, biomesoplenty:tundra, MONSTER, alexsmobs:centipede_head, 10, 1, 1
7152, taiga, biomesoplenty:tundra, MONSTER, rats:rat_spawner, 80, 1, 3
7153, taiga, biomesoplenty:tundra, MONSTER, rats:pied_piper, 10, 1, 1
7154, taiga, biomesoplenty:tundra, MONSTER, tconstruct:earth_slime, 80, 2, 4
7155, taiga, biomesoplenty:tundra, MONSTER, tconstruct:sky_slime, 80, 2, 4
7156, taiga, biomesoplenty:tundra, MONSTER, quark:toretoise, 80, 1, 1
7157, taiga, biomesoplenty:tundra, MONSTER, quark:stoneling, 80, 1, 1
7158, taiga, biomesoplenty:tundra, CREATURE, minecraft:wolf, 10, 4, 4
7159, taiga, biomesoplenty:tundra, CREATURE, exoticbirds:robin, 12, 2, 5
7160, taiga, biomesoplenty:tundra, CREATURE, exoticbirds:owl, 10, 2, 5
7161, taiga, biomesoplenty:tundra, CREATURE, exoticbirds:woodpecker, 12, 2, 5
7162, taiga, biomesoplenty:tundra, CREATURE, alexsmobs:raccoon, 10, 2, 4
7163, taiga, biomesoplenty:tundra, CREATURE, alexsmobs:crow, 10, 3, 5
7164, taiga, biomesoplenty:tundra, CREATURE, alexsmobs:raccoon, 10, 2, 4
7165, taiga, biomesoplenty:tundra, CREATURE, alexsmobs:crow, 10, 3, 5
7166, taiga, biomesoplenty:tundra, CREATURE, betteranimalsplus:goat, 10, 1, 4
7167, taiga, biomesoplenty:tundra, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
7168, taiga, biomesoplenty:tundra, CREATURE, betteranimalsplus:songbird, 11, 1, 4
7169, taiga, biomesoplenty:tundra, CREATURE, betteranimalsplus:badger, 10, 1, 2
7170, taiga, biomesoplenty:tundra, CREATURE, betteranimalsplus:coyote, 10, 1, 6
7171, taiga, biomesoplenty:tundra, CREATURE, betteranimalsplus:boar, 10, 1, 4
7172, taiga, biomesoplenty:tundra, AMBIENT, minecraft:bat, 10, 8, 8
7173, taiga, biomesoplenty:tundra, AMBIENT, alexsmobs:fly, 10, 2, 3
7174, taiga, biomesoplenty:tundra, AMBIENT, alexsmobs:cockroach, 10, 5, 5
7175, taiga, biomesoplenty:tundra, AMBIENT, alexsmobs:fly, 10, 2, 3
7176, taiga, biomesoplenty:tundra, AMBIENT, alexsmobs:cockroach, 10, 5, 5
7177, taiga, biomesoplenty:tundra, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
7178, taiga, biomesoplenty:tundra, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
7179, taiga, biomesoplenty:tundra, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
7180, taiga, biomesoplenty:tundra, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
7181, taiga, biomesoplenty:tundra, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
7182, taiga, biomesoplenty:tundra, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
7183, taiga, biomesoplenty:tundra, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
7184, taiga, biomesoplenty:tundra, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
7185, taiga, biomesoplenty:tundra, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
7186, taiga, biomesoplenty:tundra_basin, MONSTER, minecraft:spider, 80, 4, 4
7187, taiga, biomesoplenty:tundra_basin, MONSTER, minecraft:zombie_villager, 10, 1, 1
7188, taiga, biomesoplenty:tundra_basin, MONSTER, minecraft:skeleton, 80, 4, 4
7189, taiga, biomesoplenty:tundra_basin, MONSTER, minecraft:creeper, 80, 4, 4
7190, taiga, biomesoplenty:tundra_basin, MONSTER, minecraft:slime, 80, 4, 4
7191, taiga, biomesoplenty:tundra_basin, MONSTER, minecraft:enderman, 5, 1, 4
7192, taiga, biomesoplenty:tundra_basin, MONSTER, minecraft:witch, 5, 1, 1
7193, taiga, biomesoplenty:tundra_basin, MONSTER, minecraft:stray, 80, 4, 4
7194, taiga, biomesoplenty:tundra_basin, MONSTER, betterdefaultbiomes:lost_miner, 80, 1, 3
7195, taiga, biomesoplenty:tundra_basin, MONSTER, betterdefaultbiomes:frozen_zombie, 80, 4, 4
7196, taiga, biomesoplenty:tundra_basin, MONSTER, alexsmobs:centipede_head, 10, 1, 1
7197, taiga, biomesoplenty:tundra_basin, MONSTER, alexsmobs:centipede_head, 10, 1, 1
7198, taiga, biomesoplenty:tundra_basin, MONSTER, rats:rat_spawner, 80, 1, 3
7199, taiga, biomesoplenty:tundra_basin, MONSTER, rats:pied_piper, 10, 1, 1
7200, taiga, biomesoplenty:tundra_basin, MONSTER, tconstruct:earth_slime, 80, 2, 4
7201, taiga, biomesoplenty:tundra_basin, MONSTER, tconstruct:sky_slime, 80, 2, 4
7202, taiga, biomesoplenty:tundra_basin, MONSTER, quark:toretoise, 80, 1, 1
7203, taiga, biomesoplenty:tundra_basin, MONSTER, quark:stoneling, 80, 1, 1
7204, taiga, biomesoplenty:tundra_basin, CREATURE, exoticbirds:robin, 12, 2, 5
7205, taiga, biomesoplenty:tundra_basin, CREATURE, exoticbirds:owl, 10, 2, 5
7206, taiga, biomesoplenty:tundra_basin, CREATURE, exoticbirds:woodpecker, 12, 2, 5
7207, taiga, biomesoplenty:tundra_basin, AMBIENT, minecraft:bat, 10, 8, 8
7208, taiga, biomesoplenty:tundra_basin, AMBIENT, alexsmobs:fly, 10, 2, 3
7209, taiga, biomesoplenty:tundra_basin, AMBIENT, alexsmobs:cockroach, 10, 5, 5
7210, taiga, biomesoplenty:tundra_basin, AMBIENT, alexsmobs:fly, 10, 2, 3
7211, taiga, biomesoplenty:tundra_basin, AMBIENT, alexsmobs:cockroach, 10, 5, 5
7212, taiga, biomesoplenty:tundra_bog, MONSTER, minecraft:spider, 80, 4, 4
7213, taiga, biomesoplenty:tundra_bog, MONSTER, minecraft:zombie_villager, 10, 1, 1
7214, taiga, biomesoplenty:tundra_bog, MONSTER, minecraft:skeleton, 80, 4, 4
7215, taiga, biomesoplenty:tundra_bog, MONSTER, minecraft:creeper, 80, 4, 4
7216, taiga, biomesoplenty:tundra_bog, MONSTER, minecraft:slime, 80, 4, 4
7217, taiga, biomesoplenty:tundra_bog, MONSTER, minecraft:enderman, 5, 1, 4
7218, taiga, biomesoplenty:tundra_bog, MONSTER, minecraft:witch, 5, 1, 1
7219, taiga, biomesoplenty:tundra_bog, MONSTER, minecraft:slime, 10, 1, 1
7220, taiga, biomesoplenty:tundra_bog, MONSTER, betterdefaultbiomes:lost_miner, 80, 1, 3
7221, taiga, biomesoplenty:tundra_bog, MONSTER, betterdefaultbiomes:frozen_zombie, 80, 4, 4
7222, taiga, biomesoplenty:tundra_bog, MONSTER, alexsmobs:centipede_head, 10, 1, 1
7223, taiga, biomesoplenty:tundra_bog, MONSTER, alexsmobs:centipede_head, 10, 1, 1
7224, taiga, biomesoplenty:tundra_bog, MONSTER, rats:rat_spawner, 80, 1, 3
7225, taiga, biomesoplenty:tundra_bog, MONSTER, rats:pied_piper, 10, 1, 1
7226, taiga, biomesoplenty:tundra_bog, MONSTER, tconstruct:earth_slime, 80, 2, 4
7227, taiga, biomesoplenty:tundra_bog, MONSTER, tconstruct:sky_slime, 80, 2, 4
7228, taiga, biomesoplenty:tundra_bog, MONSTER, quark:toretoise, 80, 1, 1
7229, taiga, biomesoplenty:tundra_bog, MONSTER, quark:stoneling, 80, 1, 1
7230, taiga, biomesoplenty:tundra_bog, CREATURE, exoticbirds:robin, 12, 2, 5
7231, taiga, biomesoplenty:tundra_bog, CREATURE, exoticbirds:owl, 10, 2, 5
7232, taiga, biomesoplenty:tundra_bog, CREATURE, exoticbirds:woodpecker, 12, 2, 5
7233, taiga, biomesoplenty:tundra_bog, CREATURE, aquaculture:box_turtle, 10, 1, 2
7234, taiga, biomesoplenty:tundra_bog, CREATURE, alexsmobs:crocodile, 40, 1, 2
7235, taiga, biomesoplenty:tundra_bog, CREATURE, alexsmobs:moose, 10, 3, 4
7236, taiga, biomesoplenty:tundra_bog, CREATURE, alexsmobs:shoebill, 10, 1, 2
7237, taiga, biomesoplenty:tundra_bog, CREATURE, alexsmobs:alligator_snapping_turtle, 20, 1, 2
7238, taiga, biomesoplenty:tundra_bog, CREATURE, alexsmobs:platypus, 30, 1, 2
7239, taiga, biomesoplenty:tundra_bog, CREATURE, alexsmobs:crocodile, 40, 1, 2
7240, taiga, biomesoplenty:tundra_bog, CREATURE, alexsmobs:moose, 10, 3, 4
7241, taiga, biomesoplenty:tundra_bog, CREATURE, alexsmobs:shoebill, 10, 1, 2
7242, taiga, biomesoplenty:tundra_bog, CREATURE, alexsmobs:alligator_snapping_turtle, 20, 1, 2
7243, taiga, biomesoplenty:tundra_bog, CREATURE, alexsmobs:platypus, 30, 1, 2
7244, taiga, biomesoplenty:tundra_bog, CREATURE, quark:frog, 40, 1, 3
7245, taiga, biomesoplenty:tundra_bog, CREATURE, betteranimalsplus:crab, 10, 1, 3
7246, taiga, biomesoplenty:tundra_bog, CREATURE, betteranimalsplus:moose, 10, 1, 1
7247, taiga, biomesoplenty:tundra_bog, AMBIENT, minecraft:bat, 10, 8, 8
7248, taiga, biomesoplenty:tundra_bog, AMBIENT, alexsmobs:fly, 10, 2, 3
7249, taiga, biomesoplenty:tundra_bog, AMBIENT, alexsmobs:cockroach, 10, 5, 5
7250, taiga, biomesoplenty:tundra_bog, AMBIENT, alexsmobs:fly, 10, 2, 3
7251, taiga, biomesoplenty:tundra_bog, AMBIENT, alexsmobs:cockroach, 10, 5, 5
7252, taiga, biomesoplenty:tundra_bog, AMBIENT, betteranimalsplus:dragonfly, 10, 1, 3
7253, taiga, biomesoplenty:tundra_bog, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
7254, taiga, biomesoplenty:tundra_bog, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
7255, taiga, biomesoplenty:tundra_bog, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
7256, taiga, biomesoplenty:tundra_bog, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
7257, taiga, biomesoplenty:tundra_bog, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
7258, taiga, biomesoplenty:tundra_bog, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
7259, taiga, biomesoplenty:tundra_bog, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
7260, taiga, biomesoplenty:tundra_bog, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
7261, taiga, biomesoplenty:tundra_bog, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
7262, taiga, biomesoplenty:tundra_bog, WATER_AMBIENT, betteranimalsplus:lamprey, 10, 1, 3
7263, taiga, biomesoplenty:tundra_bog, WATER_AMBIENT, betteranimalsplus:eel_freshwater, 10, 1, 3
7264, none, biomesoplenty:volcano, MONSTER, minecraft:spider, 80, 4, 4
7265, none, biomesoplenty:volcano, MONSTER, minecraft:zombie, 80, 4, 4
7266, none, biomesoplenty:volcano, MONSTER, minecraft:zombie_villager, 10, 1, 1
7267, none, biomesoplenty:volcano, MONSTER, minecraft:skeleton, 80, 4, 4
7268, none, biomesoplenty:volcano, MONSTER, minecraft:creeper, 80, 4, 4
7269, none, biomesoplenty:volcano, MONSTER, minecraft:slime, 80, 4, 4
7270, none, biomesoplenty:volcano, MONSTER, minecraft:enderman, 5, 1, 4
7271, none, biomesoplenty:volcano, MONSTER, minecraft:witch, 5, 1, 1
7272, none, biomesoplenty:volcano, MONSTER, betterdefaultbiomes:lost_miner, 80, 1, 3
7273, none, biomesoplenty:volcano, MONSTER, alexsmobs:centipede_head, 10, 1, 1
7274, none, biomesoplenty:volcano, MONSTER, alexsmobs:centipede_head, 10, 1, 1
7275, none, biomesoplenty:volcano, MONSTER, rats:rat_spawner, 80, 1, 3
7276, none, biomesoplenty:volcano, MONSTER, rats:pied_piper, 10, 1, 1
7277, none, biomesoplenty:volcano, MONSTER, tconstruct:earth_slime, 80, 2, 4
7278, none, biomesoplenty:volcano, MONSTER, tconstruct:sky_slime, 80, 2, 4
7279, none, biomesoplenty:volcano, MONSTER, quark:toretoise, 80, 1, 1
7280, none, biomesoplenty:volcano, MONSTER, quark:stoneling, 80, 1, 1
7281, none, biomesoplenty:volcano, CREATURE, exoticbirds:hummingbird, 18, 2, 5
7282, none, biomesoplenty:volcano, CREATURE, alexsmobs:sunbird, 10, 1, 1
7283, none, biomesoplenty:volcano, CREATURE, alexsmobs:sunbird, 10, 1, 1
7284, none, biomesoplenty:volcano, CREATURE, betteranimalsplus:lammergeier, 10, 1, 2
7285, none, biomesoplenty:volcano, CREATURE, betteranimalsplus:goat, 10, 1, 4
7286, none, biomesoplenty:volcano, AMBIENT, alexsmobs:fly, 10, 2, 3
7287, none, biomesoplenty:volcano, AMBIENT, alexsmobs:cockroach, 10, 5, 5
7288, none, biomesoplenty:volcano, AMBIENT, alexsmobs:fly, 10, 2, 3
7289, none, biomesoplenty:volcano, AMBIENT, alexsmobs:cockroach, 10, 5, 5
7290, none, biomesoplenty:volcano, WATER_AMBIENT, aquaculture:synodontis, 20, 1, 6
7291, none, biomesoplenty:volcano, WATER_AMBIENT, aquaculture:boulti, 10, 1, 3
7292, none, biomesoplenty:volcano, WATER_AMBIENT, aquaculture:bayad, 10, 1, 2
7293, none, biomesoplenty:volcano, WATER_AMBIENT, aquaculture:capitaine, 10, 1, 1
7294, desert, biomesoplenty:wasteland, MONSTER, minecraft:husk, 80, 4, 4
7295, desert, biomesoplenty:wasteland, MONSTER, minecraft:skeleton, 80, 4, 4
7296, desert, biomesoplenty:wasteland, MONSTER, minecraft:slime, 80, 4, 4
7297, desert, biomesoplenty:wasteland, MONSTER, minecraft:enderman, 5, 1, 4
7298, desert, biomesoplenty:wasteland, MONSTER, betterdefaultbiomes:lost_miner, 80, 1, 3
7299, desert, biomesoplenty:wasteland, MONSTER, betterdefaultbiomes:desert_bandit, 80, 1, 3
7300, desert, biomesoplenty:wasteland, MONSTER, alexsmobs:centipede_head, 10, 1, 1
7301, desert, biomesoplenty:wasteland, MONSTER, alexsmobs:centipede_head, 10, 1, 1
7302, desert, biomesoplenty:wasteland, MONSTER, rats:rat_spawner, 80, 1, 3
7303, desert, biomesoplenty:wasteland, MONSTER, rats:pied_piper, 10, 1, 1
7304, desert, biomesoplenty:wasteland, MONSTER, tconstruct:earth_slime, 80, 2, 4
